epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,11218.9,0.47588,0.30007,0.89004,0.98177,0.97745,0.99229,0.93886,0.38521,0.20129,0.82164,0.006337,0.006337,0.006337
187,11278.7,0.47145,0.29999,0.88877,0.98184,0.97752,0.99225,0.9393,0.38488,0.20086,0.8216,0.0063172,0.0063172,0.0063172
188,11338,0.4728,0.29857,0.88986,0.9822,0.9773,0.99227,0.93922,0.38502,0.20091,0.82176,0.0062974,0.0062974,0.0062974
189,11397.8,0.47259,0.3002,0.8851,0.98193,0.97712,0.99225,0.9395,0.3848,0.20043,0.82158,0.0062776,0.0062776,0.0062776
190,11457.1,0.47271,0.30057,0.88666,0.98203,0.97702,0.99223,0.93981,0.38476,0.20086,0.82146,0.0062578,0.0062578,0.0062578
191,11517.1,0.47035,0.29919,0.88706,0.98211,0.97677,0.99221,0.93951,0.3847,0.20077,0.82143,0.006238,0.006238,0.006238
192,11576.7,0.47162,0.29981,0.8874,0.98216,0.97671,0.99221,0.93958,0.3846,0.20064,0.82134,0.0062182,0.0062182,0.0062182
193,11636.9,0.47237,0.29955,0.889,0.97805,0.98044,0.99219,0.93979,0.3844,0.20019,0.82127,0.0061984,0.0061984,0.0061984
194,11697.5,0.47021,0.30056,0.88704,0.98197,0.97658,0.99219,0.93946,0.38424,0.20072,0.82117,0.0061786,0.0061786,0.0061786
195,11757,0.46913,0.29492,0.88551,0.97817,0.98066,0.9922,0.93953,0.38394,0.20038,0.82093,0.0061588,0.0061588,0.0061588
196,11816.3,0.46929,0.29575,0.8826,0.97837,0.98155,0.99223,0.93971,0.38391,0.20065,0.82074,0.006139,0.006139,0.006139
197,11876.3,0.46977,0.29451,0.88645,0.97831,0.98156,0.99223,0.9397,0.3838,0.20052,0.82064,0.0061192,0.0061192,0.0061192
198,11935.6,0.47152,0.29707,0.88884,0.9784,0.98149,0.99224,0.93993,0.38379,0.20041,0.82074,0.0060994,0.0060994,0.0060994
199,11995.1,0.47296,0.29854,0.88828,0.97824,0.98159,0.99223,0.94,0.38368,0.20047,0.8207,0.0060796,0.0060796,0.0060796
200,12054.7,0.4682,0.29806,0.88334,0.97816,0.98155,0.99219,0.93988,0.38369,0.20054,0.82049,0.0060598,0.0060598,0.0060598
201,12114.1,0.47192,0.29979,0.88709,0.98282,0.97603,0.9922,0.93966,0.38365,0.20038,0.82045,0.00604,0.00604,0.00604
202,12173.8,0.47141,0.29849,0.88666,0.98312,0.97573,0.99218,0.93971,0.38366,0.20074,0.82035,0.0060202,0.0060202,0.0060202
203,12233.5,0.46968,0.29797,0.88676,0.98352,0.97518,0.99219,0.94002,0.38358,0.20052,0.82018,0.0060004,0.0060004,0.0060004
204,12293.2,0.46802,0.29487,0.88516,0.98408,0.9759,0.99215,0.93984,0.38373,0.20053,0.82039,0.0059806,0.0059806,0.0059806
205,12353.5,0.46735,0.2933,0.88328,0.98431,0.97566,0.99217,0.93999,0.38365,0.20041,0.82025,0.0059608,0.0059608,0.0059608
206,12413.7,0.46892,0.29733,0.88676,0.98276,0.97658,0.99218,0.93999,0.38364,0.20046,0.82022,0.005941,0.005941,0.005941
207,12474.2,0.46758,0.29464,0.88698,0.98333,0.97589,0.99219,0.94013,0.38359,0.20033,0.82016,0.0059212,0.0059212,0.0059212
208,12533.8,0.46587,0.29385,0.88432,0.98433,0.97474,0.99217,0.94004,0.38338,0.20035,0.82004,0.0059014,0.0059014,0.0059014
209,12593.9,0.46694,0.29441,0.88473,0.98436,0.97471,0.99215,0.94007,0.38327,0.20015,0.81996,0.0058816,0.0058816,0.0058816
210,12654.8,0.46715,0.29487,0.88711,0.98372,0.97575,0.99214,0.93999,0.38337,0.20008,0.82003,0.0058618,0.0058618,0.0058618
211,12714.9,0.46955,0.29778,0.88478,0.98461,0.97374,0.99214,0.93993,0.38327,0.2006,0.81998,0.005842,0.005842,0.005842
212,12774.8,0.46511,0.29417,0.88224,0.98438,0.97497,0.99212,0.93997,0.38319,0.20044,0.81979,0.0058222,0.0058222,0.0058222
213,12835,0.46813,0.29444,0.88229,0.98154,0.97691,0.99212,0.94003,0.38309,0.20029,0.81961,0.0058024,0.0058024,0.0058024
214,12894.6,0.46435,0.29289,0.88196,0.98148,0.97696,0.99213,0.94034,0.3829,0.20022,0.81943,0.0057826,0.0057826,0.0057826
215,12954.2,0.46464,0.29373,0.88179,0.98143,0.97689,0.99214,0.94022,0.38292,0.20022,0.81928,0.0057628,0.0057628,0.0057628
216,13014,0.46545,0.29264,0.88604,0.98137,0.97646,0.99213,0.94029,0.38285,0.20043,0.81929,0.005743,0.005743,0.005743
217,13074,0.46748,0.29324,0.88625,0.98179,0.97652,0.99214,0.94017,0.38292,0.20058,0.81931,0.0057232,0.0057232,0.0057232
218,13133.3,0.46671,0.29181,0.88492,0.98188,0.97672,0.99212,0.94037,0.38284,0.20047,0.81922,0.0057034,0.0057034,0.0057034
219,13193,0.46641,0.29353,0.88504,0.98155,0.97729,0.99212,0.9402,0.38279,0.20068,0.81922,0.0056836,0.0056836,0.0056836
220,13252.3,0.46507,0.2918,0.88286,0.98033,0.97752,0.9921,0.94036,0.38269,0.20033,0.81911,0.0056638,0.0056638,0.0056638
221,13311.6,0.46184,0.29298,0.87976,0.98139,0.97729,0.99212,0.94027,0.38261,0.19988,0.81904,0.005644,0.005644,0.005644
222,13371.2,0.46095,0.29055,0.8803,0.98137,0.9772,0.99209,0.94048,0.38257,0.19987,0.81891,0.0056242,0.0056242,0.0056242
223,13431.4,0.45984,0.29007,0.8815,0.98169,0.97704,0.9921,0.94045,0.38249,0.20025,0.81888,0.0056044,0.0056044,0.0056044
224,13491.7,0.46405,0.29431,0.88364,0.98316,0.97567,0.9921,0.94046,0.38239,0.20009,0.8188,0.0055846,0.0055846,0.0055846
225,13552.2,0.46321,0.29091,0.88182,0.98293,0.97591,0.99211,0.94054,0.38246,0.19993,0.81874,0.0055648,0.0055648,0.0055648
226,13612.5,0.4597,0.29021,0.88176,0.98316,0.97535,0.99213,0.94024,0.38239,0.2,0.81867,0.005545,0.005545,0.005545
227,13672.4,0.46218,0.28853,0.88386,0.98337,0.97603,0.99212,0.94063,0.38245,0.19997,0.81864,0.0055252,0.0055252,0.0055252
228,13731.3,0.46051,0.28898,0.88222,0.9832,0.97601,0.99208,0.94048,0.38234,0.19972,0.81863,0.0055054,0.0055054,0.0055054
229,13791.3,0.461,0.29028,0.88417,0.98293,0.97624,0.99209,0.94059,0.38216,0.20002,0.8187,0.0054856,0.0054856,0.0054856
230,13850.7,0.46202,0.28866,0.88403,0.98236,0.97648,0.99208,0.9409,0.38214,0.20014,0.8187,0.0054658,0.0054658,0.0054658
231,13910.9,0.45969,0.28885,0.88566,0.98218,0.9768,0.99211,0.94073,0.38212,0.19943,0.81882,0.005446,0.005446,0.005446
232,13971.4,0.46001,0.28979,0.88646,0.98365,0.97495,0.99216,0.94066,0.382,0.19881,0.81884,0.0054262,0.0054262,0.0054262
233,14031.8,0.46231,0.28677,0.88229,0.98266,0.97509,0.99213,0.94082,0.38214,0.19923,0.81896,0.0054064,0.0054064,0.0054064
234,14091.8,0.45893,0.2885,0.88625,0.98273,0.97545,0.99211,0.94065,0.38202,0.1992,0.81898,0.0053866,0.0053866,0.0053866
235,14152.2,0.45966,0.2859,0.8845,0.98291,0.9752,0.99212,0.9409,0.38205,0.19903,0.81901,0.0053668,0.0053668,0.0053668
236,14212.1,0.45965,0.2859,0.88354,0.98317,0.97562,0.99211,0.94084,0.382,0.19927,0.81897,0.005347,0.005347,0.005347
237,14271.9,0.45976,0.28946,0.8809,0.98266,0.9755,0.99191,0.94088,0.38196,0.19908,0.81903,0.0053272,0.0053272,0.0053272
238,14331.6,0.46231,0.28798,0.88254,0.98272,0.97552,0.9919,0.94111,0.38192,0.19889,0.81899,0.0053074,0.0053074,0.0053074
239,14392.3,0.45592,0.28519,0.88032,0.98291,0.97551,0.99188,0.94119,0.38185,0.19939,0.81893,0.0052876,0.0052876,0.0052876
240,14452.6,0.46139,0.2893,0.88469,0.98286,0.97508,0.99191,0.94142,0.38168,0.19926,0.8188,0.0052678,0.0052678,0.0052678
241,14512.6,0.45591,0.28406,0.87696,0.98289,0.97505,0.99191,0.94125,0.3817,0.1989,0.81871,0.005248,0.005248,0.005248
242,14572.7,0.45637,0.2865,0.87978,0.98268,0.97536,0.99193,0.94145,0.38163,0.19896,0.81871,0.0052282,0.0052282,0.0052282
243,14632.9,0.45721,0.28518,0.88067,0.98216,0.97569,0.99196,0.94138,0.38145,0.19874,0.81855,0.0052084,0.0052084,0.0052084
244,14692.4,0.45412,0.28479,0.87929,0.98206,0.97565,0.99193,0.94132,0.38128,0.19832,0.81849,0.0051886,0.0051886,0.0051886
245,14752.7,0.45628,0.28926,0.88359,0.98282,0.9746,0.99194,0.94137,0.38111,0.19843,0.81858,0.0051688,0.0051688,0.0051688
246,14812.1,0.45426,0.28425,0.88245,0.98264,0.97458,0.9919,0.94147,0.38102,0.19841,0.81868,0.005149,0.005149,0.005149
247,14871.9,0.45675,0.28466,0.88039,0.98243,0.97445,0.99186,0.94145,0.381,0.19808,0.81878,0.0051292,0.0051292,0.0051292
248,14931.6,0.45628,0.28345,0.87944,0.98246,0.97457,0.99189,0.94164,0.38102,0.19832,0.81865,0.0051094,0.0051094,0.0051094
249,14991.5,0.45567,0.28464,0.87862,0.9826,0.97451,0.99187,0.94171,0.38096,0.19836,0.81849,0.0050896,0.0050896,0.0050896
250,15050.8,0.45517,0.28497,0.87782,0.98236,0.9748,0.99186,0.94156,0.3807,0.19808,0.81836,0.0050698,0.0050698,0.0050698
251,15110.6,0.45347,0.28277,0.87748,0.98287,0.97432,0.99187,0.94145,0.38062,0.19762,0.81829,0.00505,0.00505,0.00505
252,15170.3,0.45117,0.27977,0.87792,0.98236,0.97549,0.99189,0.94174,0.3805,0.19765,0.81824,0.0050302,0.0050302,0.0050302
253,15230.8,0.45504,0.28255,0.87951,0.98253,0.97553,0.9919,0.94166,0.38034,0.19782,0.81813,0.0050104,0.0050104,0.0050104
254,15291,0.45116,0.28095,0.87592,0.98237,0.97453,0.99191,0.94188,0.38002,0.19737,0.81791,0.0049906,0.0049906,0.0049906
255,15350.9,0.45004,0.28019,0.87868,0.98235,0.97573,0.99189,0.9417,0.37997,0.19708,0.81793,0.0049708,0.0049708,0.0049708
256,15411.5,0.45027,0.28282,0.876,0.97953,0.97785,0.99207,0.94155,0.37986,0.19701,0.8178,0.004951,0.004951,0.004951
257,15471.3,0.45445,0.28016,0.87645,0.97989,0.97784,0.99206,0.94167,0.37974,0.1967,0.81779,0.0049312,0.0049312,0.0049312
258,15530.9,0.45214,0.28301,0.87843,0.98003,0.97772,0.99204,0.9417,0.37965,0.19683,0.81774,0.0049114,0.0049114,0.0049114
259,15590.7,0.4523,0.28138,0.87844,0.97978,0.97771,0.9919,0.94193,0.3795,0.19679,0.81759,0.0048916,0.0048916,0.0048916
260,15650.6,0.45384,0.28098,0.87812,0.98001,0.97816,0.99193,0.94155,0.37949,0.19681,0.81755,0.0048718,0.0048718,0.0048718
261,15709.8,0.45142,0.28092,0.87848,0.9801,0.97859,0.99205,0.94171,0.37956,0.19721,0.81765,0.004852,0.004852,0.004852
262,15769.5,0.44947,0.27818,0.87874,0.98122,0.97775,0.99205,0.94185,0.37938,0.19726,0.81765,0.0048322,0.0048322,0.0048322
263,15829.5,0.45019,0.2807,0.87612,0.98004,0.9787,0.99201,0.94205,0.37918,0.19754,0.81758,0.0048124,0.0048124,0.0048124
264,15889.4,0.45212,0.28149,0.87963,0.9802,0.97861,0.99202,0.94205,0.3791,0.19758,0.8176,0.0047926,0.0047926,0.0047926
265,15950,0.44876,0.28004,0.88097,0.98035,0.97899,0.99202,0.9422,0.37895,0.1975,0.81768,0.0047728,0.0047728,0.0047728
266,16010.5,0.44707,0.28122,0.87817,0.98027,0.97913,0.99201,0.94207,0.3789,0.19703,0.81771,0.004753,0.004753,0.004753
267,16070.1,0.4469,0.27597,0.87575,0.97963,0.97903,0.99203,0.942,0.37886,0.19712,0.81768,0.0047332,0.0047332,0.0047332
268,16129.6,0.45223,0.28048,0.87807,0.98202,0.97576,0.99203,0.94205,0.37909,0.19722,0.81774,0.0047134,0.0047134,0.0047134
269,16189.4,0.45057,0.27886,0.88038,0.98201,0.97603,0.99203,0.94197,0.37905,0.19714,0.81771,0.0046936,0.0046936,0.0046936
270,16249.6,0.4484,0.27719,0.87818,0.98167,0.97564,0.99203,0.94223,0.37907,0.19725,0.81779,0.0046738,0.0046738,0.0046738
271,16310,0.4465,0.27787,0.8787,0.98201,0.97593,0.99202,0.94215,0.37899,0.19712,0.81781,0.004654,0.004654,0.004654
272,16369.4,0.44819,0.27997,0.88121,0.98023,0.97866,0.99201,0.94226,0.37905,0.19745,0.81792,0.0046342,0.0046342,0.0046342
273,16428.8,0.45021,0.27813,0.88056,0.98116,0.97789,0.99201,0.94218,0.37899,0.19757,0.81799,0.0046144,0.0046144,0.0046144
274,16488.3,0.44616,0.27661,0.8751,0.98107,0.97792,0.99199,0.94231,0.37883,0.19757,0.81783,0.0045946,0.0045946,0.0045946
275,16548.3,0.44606,0.27791,0.88138,0.981,0.97794,0.99198,0.94214,0.3788,0.19733,0.81788,0.0045748,0.0045748,0.0045748
276,16609.1,0.44338,0.27632,0.87584,0.97992,0.97803,0.99197,0.94251,0.37896,0.19752,0.81797,0.004555,0.004555,0.004555
277,16668.8,0.44502,0.2757,0.87738,0.98002,0.97813,0.99196,0.94251,0.37896,0.19739,0.81807,0.0045352,0.0045352,0.0045352
278,16728,0.44211,0.27763,0.87843,0.97976,0.97839,0.99194,0.94233,0.37892,0.19746,0.81816,0.0045154,0.0045154,0.0045154
279,16788,0.44895,0.27877,0.88082,0.97964,0.97867,0.99196,0.94266,0.37896,0.19729,0.81824,0.0044956,0.0044956,0.0044956
280,16848.2,0.44739,0.27595,0.87919,0.97956,0.97877,0.99173,0.94224,0.37893,0.19753,0.81835,0.0044758,0.0044758,0.0044758
281,16908.4,0.44402,0.27642,0.87757,0.97992,0.97797,0.99172,0.94229,0.3788,0.1975,0.8183,0.004456,0.004456,0.004456
282,16968.2,0.44139,0.27577,0.87446,0.98003,0.9778,0.9917,0.94217,0.37872,0.19758,0.81831,0.0044362,0.0044362,0.0044362
283,17028,0.44164,0.27622,0.87476,0.97982,0.97791,0.99171,0.94216,0.37867,0.19747,0.81829,0.0044164,0.0044164,0.0044164
284,17088.5,0.44305,0.27466,0.87738,0.98017,0.9776,0.99172,0.94233,0.37856,0.19764,0.8182,0.0043966,0.0043966,0.0043966
285,17147.8,0.44198,0.27316,0.87737,0.97966,0.97822,0.99171,0.94211,0.37845,0.19763,0.81821,0.0043768,0.0043768,0.0043768
286,17207.4,0.44112,0.27699,0.87888,0.97923,0.97808,0.9917,0.94223,0.37847,0.19716,0.81835,0.004357,0.004357,0.004357
287,17266.8,0.44228,0.2735,0.87826,0.97888,0.97809,0.99172,0.94254,0.37839,0.19707,0.81844,0.0043372,0.0043372,0.0043372
288,17326.9,0.43996,0.27436,0.87607,0.97858,0.97819,0.99171,0.94256,0.37851,0.19739,0.81857,0.0043174,0.0043174,0.0043174
289,17386.3,0.44355,0.27589,0.87714,0.97863,0.97835,0.9917,0.94246,0.37853,0.19738,0.81863,0.0042976,0.0042976,0.0042976
290,17445.8,0.44037,0.27111,0.87415,0.97804,0.97849,0.99169,0.94254,0.37848,0.19742,0.81859,0.0042778,0.0042778,0.0042778
291,17505.6,0.44307,0.27146,0.8759,0.97788,0.97848,0.9917,0.94233,0.37867,0.19734,0.81872,0.004258,0.004258,0.004258
292,17565.2,0.44158,0.2737,0.8742,0.97775,0.97855,0.99168,0.94233,0.37864,0.19761,0.81866,0.0042382,0.0042382,0.0042382
293,17625.7,0.44098,0.27141,0.87478,0.97774,0.97846,0.99165,0.94235,0.37866,0.19759,0.81869,0.0042184,0.0042184,0.0042184
294,17686.1,0.44118,0.27177,0.87507,0.97764,0.97858,0.99163,0.94234,0.37873,0.19747,0.81873,0.0041986,0.0041986,0.0041986
295,17746.4,0.43743,0.27045,0.87408,0.9785,0.97869,0.99163,0.9424,0.37867,0.19734,0.81877,0.0041788,0.0041788,0.0041788
296,17806.6,0.43932,0.27208,0.87324,0.97759,0.97828,0.99162,0.94238,0.37848,0.1972,0.81864,0.004159,0.004159,0.004159
297,17866.8,0.43822,0.27134,0.87704,0.97852,0.97863,0.99163,0.94217,0.37852,0.19682,0.81869,0.0041392,0.0041392,0.0041392
298,17926.9,0.43417,0.26943,0.87333,0.97881,0.97855,0.99163,0.94231,0.37835,0.19683,0.81862,0.0041194,0.0041194,0.0041194
299,17986.7,0.44254,0.27294,0.87787,0.97876,0.97819,0.99162,0.94222,0.37843,0.19683,0.81863,0.0040996,0.0040996,0.0040996
300,18046.4,0.43971,0.26929,0.87588,0.97905,0.97811,0.99161,0.9422,0.37843,0.19688,0.81861,0.0040798,0.0040798,0.0040798
301,18106.3,0.43988,0.27106,0.87822,0.97941,0.97801,0.99182,0.94222,0.37842,0.19653,0.8187,0.00406,0.00406,0.00406
302,18165.7,0.43758,0.27283,0.87643,0.97879,0.97824,0.9918,0.9424,0.37841,0.19716,0.81859,0.0040402,0.0040402,0.0040402
303,18225.3,0.43933,0.27053,0.87567,0.97932,0.97794,0.99179,0.94241,0.37849,0.19744,0.81863,0.0040204,0.0040204,0.0040204
304,18285.1,0.43484,0.26686,0.87342,0.97805,0.97863,0.99155,0.94242,0.37868,0.19761,0.81861,0.0040006,0.0040006,0.0040006
305,18344.7,0.43724,0.26872,0.87255,0.97903,0.97827,0.99179,0.94239,0.37876,0.19731,0.81856,0.0039808,0.0039808,0.0039808
306,18404.6,0.43893,0.27138,0.87387,0.97912,0.97825,0.99178,0.94232,0.3791,0.1975,0.81868,0.003961,0.003961,0.003961
307,18464.2,0.43466,0.26929,0.87307,0.97902,0.97825,0.99177,0.94251,0.37904,0.19764,0.81861,0.0039412,0.0039412,0.0039412
308,18524.1,0.43266,0.26685,0.8713,0.97939,0.97809,0.99178,0.94245,0.37898,0.19762,0.81855,0.0039214,0.0039214,0.0039214
309,18583.9,0.4342,0.26635,0.87335,0.97922,0.97805,0.99171,0.94207,0.379,0.1978,0.81857,0.0039016,0.0039016,0.0039016
310,18644.4,0.43253,0.26312,0.87142,0.97906,0.97804,0.99139,0.94209,0.37879,0.19793,0.81852,0.0038818,0.0038818,0.0038818
311,18704.4,0.43434,0.26924,0.8711,0.97926,0.97834,0.9917,0.94205,0.37866,0.19778,0.81853,0.003862,0.003862,0.003862
312,18764,0.43488,0.2664,0.87145,0.97894,0.9783,0.99137,0.94218,0.37861,0.19783,0.81861,0.0038422,0.0038422,0.0038422
313,18823.6,0.43534,0.26667,0.87347,0.97892,0.97811,0.99136,0.94219,0.37862,0.19815,0.81858,0.0038224,0.0038224,0.0038224
314,18883,0.43397,0.26563,0.8719,0.97897,0.97783,0.99134,0.94227,0.37874,0.19819,0.81861,0.0038026,0.0038026,0.0038026
315,18942.8,0.43355,0.26458,0.87046,0.97837,0.97789,0.99135,0.9424,0.3788,0.19862,0.81854,0.0037828,0.0037828,0.0037828
316,19002.6,0.42873,0.26009,0.86959,0.97861,0.9781,0.99167,0.94231,0.37883,0.19841,0.81858,0.003763,0.003763,0.003763
317,19062.1,0.43107,0.26651,0.87275,0.97893,0.97755,0.99165,0.94242,0.37892,0.19868,0.81858,0.0037432,0.0037432,0.0037432
318,19122,0.43148,0.26721,0.87132,0.97886,0.97742,0.99165,0.94241,0.37891,0.19809,0.81861,0.0037234,0.0037234,0.0037234
319,19181,0.42962,0.26461,0.87197,0.97858,0.97761,0.99168,0.94224,0.37893,0.19834,0.81871,0.0037036,0.0037036,0.0037036
320,19240.7,0.43219,0.26553,0.8722,0.97836,0.97774,0.99169,0.94216,0.37912,0.19804,0.81873,0.0036838,0.0036838,0.0036838
321,19300.3,0.43004,0.26229,0.87119,0.97798,0.97836,0.99169,0.94244,0.37932,0.19791,0.81874,0.003664,0.003664,0.003664
322,19360.1,0.42679,0.26114,0.87072,0.97698,0.97952,0.99167,0.94249,0.37921,0.19794,0.81872,0.0036442,0.0036442,0.0036442
323,19420.4,0.43098,0.26599,0.87496,0.97978,0.97674,0.99168,0.94242,0.37931,0.19789,0.81889,0.0036244,0.0036244,0.0036244
324,19480.5,0.42883,0.26197,0.87301,0.9819,0.97515,0.99162,0.94248,0.37922,0.19817,0.81892,0.0036046,0.0036046,0.0036046
325,19539.9,0.42865,0.26287,0.87377,0.98194,0.97496,0.99155,0.94232,0.37909,0.1984,0.81896,0.0035848,0.0035848,0.0035848
326,19599.7,0.42674,0.26357,0.8728,0.98213,0.97456,0.99154,0.9427,0.37896,0.19826,0.81909,0.003565,0.003565,0.003565
327,19659.2,0.42795,0.2611,0.87106,0.98213,0.97467,0.99154,0.94253,0.37896,0.19848,0.81917,0.0035452,0.0035452,0.0035452
328,19719.1,0.43145,0.26569,0.87323,0.97851,0.9784,0.99152,0.94258,0.37902,0.19878,0.8192,0.0035254,0.0035254,0.0035254
329,19779.2,0.43044,0.26318,0.87281,0.98158,0.97463,0.99149,0.94246,0.37879,0.19832,0.81911,0.0035056,0.0035056,0.0035056
330,19838.9,0.42641,0.25942,0.86777,0.98137,0.97475,0.99146,0.94226,0.37899,0.19818,0.81909,0.0034858,0.0034858,0.0034858
331,19897.8,0.42711,0.25944,0.86739,0.98141,0.97427,0.99144,0.94242,0.379,0.19828,0.81906,0.003466,0.003466,0.003466
332,19957.5,0.4262,0.26293,0.86751,0.98167,0.97415,0.99145,0.94234,0.37897,0.19823,0.81896,0.0034462,0.0034462,0.0034462
333,20017.3,0.42665,0.26009,0.87132,0.98191,0.9739,0.99141,0.94234,0.37896,0.19837,0.8189,0.0034264,0.0034264,0.0034264
334,20076.9,0.42416,0.25992,0.86993,0.98147,0.97399,0.99143,0.94259,0.37887,0.1983,0.81881,0.0034066,0.0034066,0.0034066
335,20136.8,0.4244,0.25607,0.86744,0.98144,0.97396,0.99142,0.94257,0.37869,0.19805,0.81877,0.0033868,0.0033868,0.0033868
336,20196.1,0.42418,0.25823,0.86955,0.98199,0.9739,0.99139,0.94234,0.37879,0.19772,0.81881,0.003367,0.003367,0.003367
337,20255,0.4237,0.25867,0.87124,0.98333,0.97368,0.99146,0.94231,0.37894,0.19759,0.81908,0.0033472,0.0033472,0.0033472
338,20314.5,0.42514,0.2575,0.86953,0.98325,0.97346,0.99136,0.94236,0.37887,0.19752,0.81906,0.0033274,0.0033274,0.0033274
339,20374.4,0.4242,0.25675,0.86919,0.9828,0.97359,0.99135,0.94251,0.37896,0.19756,0.81915,0.0033076,0.0033076,0.0033076
340,20434.4,0.42345,0.25703,0.86841,0.98289,0.97367,0.99137,0.94233,0.37898,0.19749,0.81925,0.0032878,0.0032878,0.0032878
341,20495.5,0.4227,0.25657,0.86999,0.98303,0.97366,0.99134,0.94245,0.3791,0.19757,0.81935,0.003268,0.003268,0.003268
342,20556.4,0.42653,0.25823,0.87117,0.9831,0.97359,0.99132,0.9424,0.37912,0.19766,0.8194,0.0032482,0.0032482,0.0032482
343,20616.9,0.41984,0.25592,0.86942,0.98337,0.97382,0.9913,0.94246,0.3791,0.1978,0.81942,0.0032284,0.0032284,0.0032284
344,20678.1,0.42117,0.25681,0.8703,0.98354,0.97378,0.9913,0.94243,0.37913,0.19771,0.81953,0.0032086,0.0032086,0.0032086
345,20738.6,0.42069,0.25717,0.86598,0.98332,0.97363,0.99121,0.94251,0.37923,0.1979,0.81958,0.0031888,0.0031888,0.0031888
346,20799.7,0.42155,0.25805,0.86666,0.9835,0.97354,0.99125,0.94244,0.3793,0.19808,0.81963,0.003169,0.003169,0.003169
347,20860.4,0.42229,0.25575,0.86893,0.98296,0.97341,0.9912,0.94246,0.37928,0.19812,0.8197,0.0031492,0.0031492,0.0031492
348,20921.8,0.42135,0.25631,0.87012,0.98181,0.97369,0.99121,0.9426,0.3792,0.19824,0.81977,0.0031294,0.0031294,0.0031294
349,20982.5,0.42221,0.25815,0.87178,0.9823,0.97386,0.99121,0.94246,0.37932,0.19778,0.81982,0.0031096,0.0031096,0.0031096
350,21043.9,0.41857,0.25582,0.86918,0.98244,0.97382,0.99119,0.94242,0.3794,0.19776,0.81988,0.0030898,0.0030898,0.0030898
351,21104.9,0.41903,0.25408,0.8684,0.98235,0.974,0.9912,0.94244,0.37934,0.19786,0.8199,0.00307,0.00307,0.00307
352,21165.9,0.41784,0.25148,0.8673,0.98111,0.97469,0.99119,0.94246,0.37947,0.19757,0.81995,0.0030502,0.0030502,0.0030502
353,21226.8,0.41821,0.25186,0.86824,0.9813,0.97498,0.99129,0.94262,0.37953,0.19778,0.82001,0.0030304,0.0030304,0.0030304
354,21288.2,0.41818,0.25575,0.86799,0.98129,0.97504,0.99129,0.94234,0.3795,0.19766,0.82007,0.0030106,0.0030106,0.0030106
355,21348.6,0.41479,0.25277,0.86656,0.98162,0.97487,0.99126,0.94258,0.37958,0.19758,0.82011,0.0029908,0.0029908,0.0029908
356,21409.8,0.41458,0.25062,0.86414,0.979,0.97783,0.99127,0.9426,0.37952,0.19724,0.82001,0.002971,0.002971,0.002971
357,21470.6,0.41821,0.25288,0.86608,0.97873,0.97801,0.99126,0.94236,0.37951,0.19722,0.81993,0.0029512,0.0029512,0.0029512
358,21530.1,0.41774,0.25296,0.86572,0.97914,0.97802,0.99126,0.94244,0.37947,0.19732,0.81985,0.0029314,0.0029314,0.0029314
359,21590,0.41566,0.25166,0.8623,0.97931,0.97808,0.99125,0.94261,0.37945,0.19734,0.81977,0.0029116,0.0029116,0.0029116
360,21649.1,0.41334,0.24954,0.86574,0.97933,0.97797,0.99126,0.9426,0.37943,0.19728,0.81979,0.0028918,0.0028918,0.0028918
361,21708,0.41324,0.24925,0.86441,0.97946,0.97762,0.99125,0.94267,0.3794,0.19737,0.81979,0.002872,0.002872,0.002872
362,21767.5,0.41278,0.24794,0.86599,0.97944,0.97783,0.99125,0.94251,0.37931,0.1971,0.81979,0.0028522,0.0028522,0.0028522
363,21826.9,0.41274,0.2457,0.86712,0.97952,0.97792,0.99122,0.94227,0.37941,0.19702,0.81989,0.0028324,0.0028324,0.0028324
364,21886.5,0.41545,0.2503,0.86457,0.9795,0.97795,0.99124,0.94235,0.37955,0.19746,0.81995,0.0028126,0.0028126,0.0028126
365,21946.2,0.41502,0.24938,0.86737,0.97991,0.97801,0.99126,0.94243,0.37957,0.1972,0.82001,0.0027928,0.0027928,0.0027928
366,22006.9,0.41031,0.24909,0.86379,0.97931,0.97806,0.99127,0.94245,0.37959,0.19735,0.82005,0.002773,0.002773,0.002773
367,22067.3,0.41235,0.24773,0.86394,0.9794,0.97814,0.99128,0.94243,0.37959,0.19721,0.8201,0.0027532,0.0027532,0.0027532
368,22127.9,0.40967,0.24749,0.86374,0.97988,0.97808,0.99128,0.94243,0.3797,0.1974,0.82016,0.0027334,0.0027334,0.0027334
369,22188.3,0.41215,0.24808,0.86346,0.97987,0.97811,0.99126,0.9424,0.37971,0.19735,0.82014,0.0027136,0.0027136,0.0027136
370,22248.6,0.41032,0.24692,0.86437,0.97988,0.97795,0.99129,0.94215,0.37971,0.19743,0.82017,0.0026938,0.0026938,0.0026938
371,22309.2,0.4104,0.24832,0.86592,0.97993,0.97788,0.99126,0.94247,0.37991,0.19739,0.8203,0.002674,0.002674,0.002674
372,22369.5,0.40895,0.24771,0.86115,0.98066,0.97703,0.99128,0.94247,0.37996,0.19776,0.82031,0.0026542,0.0026542,0.0026542
